[2025-02-20 23:45:21,414:INFO:main:Welcome !!]
[2025-02-27 00:06:58,541:INFO:main: stage Data Ingestion stage  started]
[2025-02-27 00:06:58,543:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-27 00:06:58,546:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-27 00:06:58,547:INFO:common:created directory at: artifacts]
[2025-02-27 00:06:58,549:INFO:common:created directory at: artifacts/data_ingestion]
[2025-02-27 00:06:58,553:INFO:data_ingestion:Downloading data from https://drive.google.com/file/d/1g0FAt3OgF4BOqwvxBEMCHJ04FaypAALz/view?usp=sharing into file artifacts/data_ingestion/data.zip]
[2025-02-27 00:07:31,762:INFO:data_ingestion:Download data from https://drive.google.com/file/d/1g0FAt3OgF4BOqwvxBEMCHJ04FaypAALz/view?usp=sharing into file artifacts/data_ingestion/data.zip]
[2025-02-27 00:07:44,097:INFO:main:Stage Data Ingestion stage completed]
[2025-02-27 00:07:44,098:INFO:main: stage Prepare base model  started]
[2025-02-27 00:07:44,117:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-27 00:07:44,133:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-27 00:07:44,141:INFO:common:created directory at: artifacts]
[2025-02-27 00:07:44,155:INFO:common:created directory at: artifacts/prepare_base_model]
[2025-02-27 00:07:50,556:INFO:main:Stage Prepare base model completed]
[2025-02-27 00:07:50,557:INFO:main: stage Training  started]
[2025-02-27 00:07:50,571:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-27 00:07:50,585:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-27 00:07:50,605:INFO:common:created directory at: artifacts]
[2025-02-27 00:07:50,624:INFO:common:created directory at: artifacts/training]
[2025-02-27 00:08:47,887:INFO:main:Stage Training completed]
[2025-02-27 00:08:47,887:INFO:main: stage Evaluation stage  started]
[2025-02-27 00:08:47,891:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-27 00:08:47,896:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-27 00:08:47,899:INFO:common:created directory at: artifacts]
[2025-02-27 00:08:53,468:INFO:common:json file saved at:scores.json]
[2025-02-27 00:19:40,790:INFO:main: stage Data Ingestion stage  started]
[2025-02-27 00:19:40,793:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-27 00:19:40,795:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-27 00:19:40,797:INFO:common:created directory at: artifacts]
[2025-02-27 00:19:40,799:INFO:common:created directory at: artifacts/data_ingestion]
[2025-02-27 00:19:40,801:INFO:data_ingestion:Downloading data from https://drive.google.com/file/d/1g0FAt3OgF4BOqwvxBEMCHJ04FaypAALz/view?usp=sharing into file artifacts/data_ingestion/data.zip]
[2025-02-27 00:20:12,913:INFO:data_ingestion:Download data from https://drive.google.com/file/d/1g0FAt3OgF4BOqwvxBEMCHJ04FaypAALz/view?usp=sharing into file artifacts/data_ingestion/data.zip]
[2025-02-27 00:20:29,693:INFO:main:Stage Data Ingestion stage completed]
[2025-02-27 00:20:29,695:INFO:main: stage Prepare base model  started]
[2025-02-27 00:20:29,723:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-27 00:20:29,746:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-27 00:20:29,760:INFO:common:created directory at: artifacts]
[2025-02-27 00:20:29,776:INFO:common:created directory at: artifacts/prepare_base_model]
[2025-02-27 00:20:33,690:INFO:main:Stage Prepare base model completed]
[2025-02-27 00:20:33,691:INFO:main: stage Training  started]
[2025-02-27 00:20:33,696:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-27 00:20:33,711:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-27 00:20:33,717:INFO:common:created directory at: artifacts]
[2025-02-27 00:20:33,729:INFO:common:created directory at: artifacts/training]
[2025-02-27 00:21:25,727:INFO:main:Stage Training completed]
[2025-02-27 00:21:25,727:INFO:main: stage Evaluation stage  started]
[2025-02-27 00:21:25,730:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-27 00:21:25,733:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-27 00:21:25,738:INFO:common:created directory at: artifacts]
[2025-02-27 00:21:33,630:INFO:common:json file saved at:scores.json]
[2025-02-27 00:29:13,173:INFO:main: stage Data Ingestion stage  started]
[2025-02-27 00:29:13,176:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-27 00:29:13,178:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-27 00:29:13,179:INFO:common:created directory at: artifacts]
[2025-02-27 00:29:13,181:INFO:common:created directory at: artifacts/data_ingestion]
[2025-02-27 00:29:13,183:INFO:data_ingestion:Downloading data from https://drive.google.com/file/d/1g0FAt3OgF4BOqwvxBEMCHJ04FaypAALz/view?usp=sharing into file artifacts/data_ingestion/data.zip]
[2025-02-27 00:29:40,707:INFO:data_ingestion:Download data from https://drive.google.com/file/d/1g0FAt3OgF4BOqwvxBEMCHJ04FaypAALz/view?usp=sharing into file artifacts/data_ingestion/data.zip]
[2025-02-27 00:29:46,860:INFO:main:Stage Data Ingestion stage completed]
[2025-02-27 00:29:46,861:INFO:main: stage Prepare base model  started]
[2025-02-27 00:29:46,867:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-27 00:29:46,871:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-27 00:29:46,874:INFO:common:created directory at: artifacts]
[2025-02-27 00:29:46,878:INFO:common:created directory at: artifacts/prepare_base_model]
[2025-02-27 00:29:48,646:INFO:main:Stage Prepare base model completed]
[2025-02-27 00:29:48,646:INFO:main: stage Training  started]
[2025-02-27 00:29:48,648:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-27 00:29:48,651:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-27 00:29:48,652:INFO:common:created directory at: artifacts]
[2025-02-27 00:29:48,654:INFO:common:created directory at: artifacts/training]
[2025-02-27 00:30:20,379:INFO:main:Stage Training completed]
[2025-02-27 00:30:20,379:INFO:main: stage Evaluation stage  started]
[2025-02-27 00:30:20,390:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-27 00:30:20,396:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-27 00:30:20,399:INFO:common:created directory at: artifacts]
[2025-02-27 00:30:23,576:INFO:common:json file saved at:scores.json]
[2025-02-27 00:42:58,652:INFO:main: stage Data Ingestion stage  started]
[2025-02-27 00:42:58,662:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-27 00:42:58,669:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-27 00:42:58,674:INFO:common:created directory at: artifacts]
[2025-02-27 00:42:58,683:INFO:common:created directory at: artifacts/data_ingestion]
[2025-02-27 00:42:58,691:INFO:data_ingestion:Downloading data from https://drive.google.com/file/d/1g0FAt3OgF4BOqwvxBEMCHJ04FaypAALz/view?usp=sharing into file artifacts/data_ingestion/data.zip]
[2025-02-27 00:43:31,721:INFO:data_ingestion:Download data from https://drive.google.com/file/d/1g0FAt3OgF4BOqwvxBEMCHJ04FaypAALz/view?usp=sharing into file artifacts/data_ingestion/data.zip]
[2025-02-27 00:43:46,236:INFO:main:Stage Data Ingestion stage completed]
[2025-02-27 00:43:46,238:INFO:main: stage Prepare base model  started]
[2025-02-27 00:43:46,250:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-27 00:43:46,265:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-27 00:43:46,275:INFO:common:created directory at: artifacts]
[2025-02-27 00:43:46,291:INFO:common:created directory at: artifacts/prepare_base_model]
[2025-02-27 00:44:01,328:INFO:main:Stage Prepare base model completed]
[2025-02-27 00:44:01,331:INFO:main: stage Training  started]
[2025-02-27 00:44:01,362:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-27 00:44:01,397:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-27 00:44:01,414:INFO:common:created directory at: artifacts]
[2025-02-27 00:44:01,431:INFO:common:created directory at: artifacts/training]
[2025-02-27 00:44:41,170:INFO:main:Stage Training completed]
[2025-02-27 00:44:41,170:INFO:main: stage Evaluation stage  started]
[2025-02-27 00:44:41,174:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-27 00:44:41,178:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-27 00:44:41,202:INFO:common:created directory at: artifacts]
[2025-02-27 00:44:44,226:INFO:common:json file saved at:scores.json]
[2025-02-27 00:50:55,636:INFO:main: stage Data Ingestion stage  started]
[2025-02-27 00:50:55,638:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-27 00:50:55,641:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-27 00:50:55,642:INFO:common:created directory at: artifacts]
[2025-02-27 00:50:55,644:INFO:common:created directory at: artifacts/data_ingestion]
[2025-02-27 00:50:55,646:INFO:data_ingestion:Downloading data from https://drive.google.com/file/d/1g0FAt3OgF4BOqwvxBEMCHJ04FaypAALz/view?usp=sharing into file artifacts/data_ingestion/data.zip]
[2025-02-27 00:51:26,972:INFO:data_ingestion:Download data from https://drive.google.com/file/d/1g0FAt3OgF4BOqwvxBEMCHJ04FaypAALz/view?usp=sharing into file artifacts/data_ingestion/data.zip]
[2025-02-27 00:51:34,650:INFO:main:Stage Data Ingestion stage completed]
[2025-02-27 00:51:34,650:INFO:main: stage Prepare base model  started]
[2025-02-27 00:51:34,655:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-27 00:51:34,659:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-27 00:51:34,661:INFO:common:created directory at: artifacts]
[2025-02-27 00:51:34,663:INFO:common:created directory at: artifacts/prepare_base_model]
[2025-02-27 00:51:36,673:INFO:main:Stage Prepare base model completed]
[2025-02-27 00:51:36,673:INFO:main: stage Training  started]
[2025-02-27 00:51:36,689:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-27 00:51:36,696:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-27 00:51:36,699:INFO:common:created directory at: artifacts]
[2025-02-27 00:51:36,705:INFO:common:created directory at: artifacts/training]
[2025-02-27 00:52:09,654:INFO:main:Stage Training completed]
[2025-02-27 00:52:09,655:INFO:main: stage Evaluation stage  started]
[2025-02-27 00:52:09,657:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-27 00:52:09,659:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-27 00:52:09,661:INFO:common:created directory at: artifacts]
[2025-02-27 00:52:12,818:INFO:common:json file saved at:scores.json]
[2025-02-27 00:58:12,741:INFO:main: stage Data Ingestion stage  started]
[2025-02-27 00:58:12,757:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-27 00:58:12,770:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-27 00:58:12,776:INFO:common:created directory at: artifacts]
[2025-02-27 00:58:12,790:INFO:common:created directory at: artifacts/data_ingestion]
[2025-02-27 00:58:12,801:INFO:data_ingestion:Downloading data from https://drive.google.com/file/d/1g0FAt3OgF4BOqwvxBEMCHJ04FaypAALz/view?usp=sharing into file artifacts/data_ingestion/data.zip]
[2025-02-27 00:58:40,791:INFO:data_ingestion:Download data from https://drive.google.com/file/d/1g0FAt3OgF4BOqwvxBEMCHJ04FaypAALz/view?usp=sharing into file artifacts/data_ingestion/data.zip]
[2025-02-27 00:58:53,555:INFO:main:Stage Data Ingestion stage completed]
[2025-02-27 00:58:53,556:INFO:main: stage Prepare base model  started]
[2025-02-27 00:58:53,571:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-27 00:58:53,584:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-27 00:58:53,594:INFO:common:created directory at: artifacts]
[2025-02-27 00:58:53,609:INFO:common:created directory at: artifacts/prepare_base_model]
[2025-02-27 00:58:56,698:INFO:main:Stage Prepare base model completed]
[2025-02-27 00:58:56,699:INFO:main: stage Training  started]
[2025-02-27 00:58:56,703:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-27 00:58:56,709:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-27 00:58:56,713:INFO:common:created directory at: artifacts]
[2025-02-27 00:58:56,723:INFO:common:created directory at: artifacts/training]
[2025-02-27 00:59:46,650:INFO:main:Stage Training completed]
[2025-02-27 00:59:46,651:INFO:main: stage Evaluation stage  started]
[2025-02-27 00:59:46,661:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-27 00:59:46,687:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-27 00:59:46,698:INFO:common:created directory at: artifacts]
[2025-02-27 00:59:53,842:INFO:common:json file saved at:scores.json]
[2025-02-27 01:06:44,895:INFO:main: stage Data Ingestion stage  started]
[2025-02-27 01:06:44,898:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-27 01:06:44,900:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-27 01:06:44,901:INFO:common:created directory at: artifacts]
[2025-02-27 01:06:44,902:INFO:common:created directory at: artifacts/data_ingestion]
[2025-02-27 01:06:44,906:INFO:data_ingestion:Downloading data from https://drive.google.com/file/d/1g0FAt3OgF4BOqwvxBEMCHJ04FaypAALz/view?usp=sharing into file artifacts/data_ingestion/data.zip]
[2025-02-27 01:07:19,334:INFO:data_ingestion:Download data from https://drive.google.com/file/d/1g0FAt3OgF4BOqwvxBEMCHJ04FaypAALz/view?usp=sharing into file artifacts/data_ingestion/data.zip]
[2025-02-27 01:07:26,319:INFO:main:Stage Data Ingestion stage completed]
[2025-02-27 01:07:26,319:INFO:main: stage Prepare base model  started]
[2025-02-27 01:07:26,326:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-27 01:07:26,372:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-27 01:07:26,383:INFO:common:created directory at: artifacts]
[2025-02-27 01:07:26,409:INFO:common:created directory at: artifacts/prepare_base_model]
[2025-02-27 01:07:28,785:INFO:main:Stage Prepare base model completed]
[2025-02-27 01:07:28,786:INFO:main: stage Training  started]
[2025-02-27 01:07:28,792:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-27 01:07:28,798:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-27 01:07:28,801:INFO:common:created directory at: artifacts]
[2025-02-27 01:07:28,810:INFO:common:created directory at: artifacts/training]
[2025-02-27 01:08:01,724:INFO:main:Stage Training completed]
[2025-02-27 01:08:01,725:INFO:main: stage Evaluation stage  started]
[2025-02-27 01:08:01,727:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-27 01:08:01,730:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-27 01:08:01,732:INFO:common:created directory at: artifacts]
[2025-02-27 01:08:05,602:INFO:common:json file saved at:scores.json]
[2025-02-28 15:49:32,702:INFO:main: stage Data Ingestion stage  started]
[2025-02-28 15:49:32,715:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-28 15:49:32,724:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-28 15:49:32,729:INFO:common:created directory at: artifacts]
[2025-02-28 15:49:32,737:INFO:common:created directory at: artifacts/data_ingestion]
[2025-02-28 15:49:32,746:INFO:data_ingestion:Downloading data from https://drive.google.com/file/d/1g0FAt3OgF4BOqwvxBEMCHJ04FaypAALz/view?usp=sharing into file artifacts/data_ingestion/data.zip]
[2025-02-28 15:49:48,652:INFO:data_ingestion:Download data from https://drive.google.com/file/d/1g0FAt3OgF4BOqwvxBEMCHJ04FaypAALz/view?usp=sharing into file artifacts/data_ingestion/data.zip]
[2025-02-28 15:49:56,790:INFO:main:Stage Data Ingestion stage completed]
[2025-02-28 15:49:56,792:INFO:main: stage Prepare base model  started]
[2025-02-28 15:49:56,800:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-28 15:49:56,805:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-28 15:49:56,808:INFO:common:created directory at: artifacts]
[2025-02-28 15:49:56,812:INFO:common:created directory at: artifacts/prepare_base_model]
[2025-02-28 15:50:14,582:INFO:main:Stage Prepare base model completed]
[2025-02-28 15:50:14,582:INFO:main: stage Training  started]
[2025-02-28 15:50:14,604:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-28 15:50:14,617:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-28 15:50:14,621:INFO:common:created directory at: artifacts]
[2025-02-28 15:50:14,626:INFO:common:created directory at: artifacts/training]
[2025-02-28 15:51:54,500:INFO:main:Stage Training completed]
[2025-02-28 15:51:54,501:INFO:main: stage Evaluation stage  started]
[2025-02-28 15:51:54,537:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-28 15:51:54,552:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-28 15:51:54,562:INFO:common:created directory at: artifacts]
[2025-02-28 15:52:03,114:INFO:common:json file saved at:scores.json]
[2025-02-28 16:21:10,399:INFO:main: stage Data Ingestion stage  started]
[2025-02-28 16:21:10,407:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-28 16:21:10,414:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-28 16:21:10,417:INFO:common:created directory at: artifacts]
[2025-02-28 16:21:10,422:INFO:common:created directory at: artifacts/data_ingestion]
[2025-02-28 16:21:10,428:INFO:data_ingestion:Downloading data from https://drive.google.com/file/d/1g0FAt3OgF4BOqwvxBEMCHJ04FaypAALz/view?usp=sharing into file artifacts/data_ingestion/data.zip]
[2025-02-28 16:21:24,633:INFO:data_ingestion:Download data from https://drive.google.com/file/d/1g0FAt3OgF4BOqwvxBEMCHJ04FaypAALz/view?usp=sharing into file artifacts/data_ingestion/data.zip]
[2025-02-28 16:21:29,770:INFO:main:Stage Data Ingestion stage completed]
[2025-02-28 16:21:29,771:INFO:main: stage Prepare base model  started]
[2025-02-28 16:21:29,776:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-28 16:21:29,781:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-28 16:21:29,783:INFO:common:created directory at: artifacts]
[2025-02-28 16:21:29,790:INFO:common:created directory at: artifacts/prepare_base_model]
[2025-02-28 16:21:44,319:INFO:main:Stage Prepare base model completed]
[2025-02-28 16:21:44,320:INFO:main: stage Training  started]
[2025-02-28 16:21:44,327:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-28 16:21:44,338:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-28 16:21:44,344:INFO:common:created directory at: artifacts]
[2025-02-28 16:21:44,362:INFO:common:created directory at: artifacts/training]
[2025-02-28 16:23:09,981:INFO:main:Stage Training completed]
[2025-02-28 16:23:09,982:INFO:main: stage Evaluation stage  started]
[2025-02-28 16:23:09,988:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-28 16:23:09,994:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-28 16:23:09,998:INFO:common:created directory at: artifacts]
[2025-02-28 16:23:12,696:INFO:common:json file saved at:scores.json]
[2025-02-28 16:28:14,231:INFO:_client:HTTP Request: POST https://dagshub.com/login/oauth/middleman "HTTP/1.1 504 Gateway Timeout"]
[2025-02-28 16:39:24,031:INFO:main: stage Data Ingestion stage  started]
[2025-02-28 16:39:24,050:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-28 16:39:24,064:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-28 16:39:24,070:INFO:common:created directory at: artifacts]
[2025-02-28 16:39:24,083:INFO:common:created directory at: artifacts/data_ingestion]
[2025-02-28 16:39:24,094:INFO:data_ingestion:Downloading data from https://drive.google.com/file/d/1g0FAt3OgF4BOqwvxBEMCHJ04FaypAALz/view?usp=sharing into file artifacts/data_ingestion/data.zip]
[2025-02-28 16:39:37,456:INFO:data_ingestion:Download data from https://drive.google.com/file/d/1g0FAt3OgF4BOqwvxBEMCHJ04FaypAALz/view?usp=sharing into file artifacts/data_ingestion/data.zip]
[2025-02-28 16:39:57,849:INFO:main:Stage Data Ingestion stage completed]
[2025-02-28 16:39:57,851:INFO:main: stage Prepare base model  started]
[2025-02-28 16:39:57,869:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-28 16:39:57,889:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-28 16:39:57,898:INFO:common:created directory at: artifacts]
[2025-02-28 16:39:57,916:INFO:common:created directory at: artifacts/prepare_base_model]
[2025-02-28 16:40:40,632:INFO:main:Stage Prepare base model completed]
[2025-02-28 16:40:40,632:INFO:main: stage Training  started]
[2025-02-28 16:40:40,639:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-28 16:40:40,658:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-28 16:40:40,664:INFO:common:created directory at: artifacts]
[2025-02-28 16:40:40,677:INFO:common:created directory at: artifacts/training]
[2025-02-28 16:43:11,402:INFO:main:Stage Training completed]
[2025-02-28 16:43:11,404:INFO:main: stage Evaluation stage  started]
[2025-02-28 16:43:11,414:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-28 16:43:11,427:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-28 16:43:11,434:INFO:common:created directory at: artifacts]
[2025-02-28 16:43:19,169:INFO:common:json file saved at:scores.json]
[2025-02-28 16:45:10,464:INFO:_client:HTTP Request: POST https://dagshub.com/login/oauth/middleman "HTTP/1.1 200 OK"]
[2025-02-28 16:45:10,814:INFO:_client:HTTP Request: POST https://dagshub.com/login/oauth/access_token "HTTP/1.1 200 OK"]
[2025-02-28 16:45:11,227:INFO:_client:HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"]
[2025-02-28 16:45:11,247:INFO:helpers:Accessing as RymTangour]
[2025-02-28 16:45:11,744:INFO:_client:HTTP Request: GET https://dagshub.com/api/v1/repos/RymTangour/Kideny_Disease_Classification "HTTP/1.1 200 OK"]
[2025-02-28 16:45:12,179:INFO:_client:HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"]
[2025-02-28 16:45:12,181:INFO:helpers:Initialized MLflow to track repo "RymTangour/Kideny_Disease_Classification"]
[2025-02-28 16:45:12,184:INFO:helpers:Repository RymTangour/Kideny_Disease_Classification initialized!]
[2025-02-28 16:55:14,388:INFO:main: stage Data Ingestion stage  started]
[2025-02-28 16:55:14,397:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-28 16:55:14,402:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-28 16:55:14,404:INFO:common:created directory at: artifacts]
[2025-02-28 16:55:14,407:INFO:common:created directory at: artifacts/data_ingestion]
[2025-02-28 16:55:14,416:INFO:data_ingestion:Downloading data from https://drive.google.com/file/d/1g0FAt3OgF4BOqwvxBEMCHJ04FaypAALz/view?usp=sharing into file artifacts/data_ingestion/data.zip]
[2025-02-28 16:55:27,489:INFO:data_ingestion:Download data from https://drive.google.com/file/d/1g0FAt3OgF4BOqwvxBEMCHJ04FaypAALz/view?usp=sharing into file artifacts/data_ingestion/data.zip]
[2025-02-28 16:55:42,903:INFO:main:Stage Data Ingestion stage completed]
[2025-02-28 16:55:42,903:INFO:main: stage Prepare base model  started]
[2025-02-28 16:55:42,910:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-28 16:55:42,916:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-28 16:55:42,920:INFO:common:created directory at: artifacts]
[2025-02-28 16:55:42,925:INFO:common:created directory at: artifacts/prepare_base_model]
[2025-02-28 16:56:25,216:INFO:main:Stage Prepare base model completed]
[2025-02-28 16:56:25,216:INFO:main: stage Training  started]
[2025-02-28 16:56:25,235:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-28 16:56:25,250:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-28 16:56:25,252:INFO:common:created directory at: artifacts]
[2025-02-28 16:56:25,256:INFO:common:created directory at: artifacts/training]
[2025-02-28 16:58:11,756:INFO:main:Stage Training completed]
[2025-02-28 16:58:11,764:INFO:main: stage Evaluation stage  started]
[2025-02-28 16:58:11,789:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-28 16:58:11,819:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-28 16:58:11,832:INFO:common:created directory at: artifacts]
[2025-02-28 17:07:10,018:INFO:main: stage Data Ingestion stage  started]
[2025-02-28 17:07:10,028:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-28 17:07:10,035:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-28 17:07:10,038:INFO:common:created directory at: artifacts]
[2025-02-28 17:07:10,042:INFO:common:created directory at: artifacts/data_ingestion]
[2025-02-28 17:07:10,047:INFO:data_ingestion:Downloading data from https://drive.google.com/file/d/1g0FAt3OgF4BOqwvxBEMCHJ04FaypAALz/view?usp=sharing into file artifacts/data_ingestion/data.zip]
[2025-02-28 17:07:25,485:INFO:data_ingestion:Download data from https://drive.google.com/file/d/1g0FAt3OgF4BOqwvxBEMCHJ04FaypAALz/view?usp=sharing into file artifacts/data_ingestion/data.zip]
[2025-02-28 17:07:35,265:INFO:main:Stage Data Ingestion stage completed]
[2025-02-28 17:07:35,265:INFO:main: stage Prepare base model  started]
[2025-02-28 17:07:35,270:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-28 17:07:35,274:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-28 17:07:35,276:INFO:common:created directory at: artifacts]
[2025-02-28 17:07:35,280:INFO:common:created directory at: artifacts/prepare_base_model]
[2025-02-28 17:07:49,285:INFO:main:Stage Prepare base model completed]
[2025-02-28 17:07:49,286:INFO:main: stage Training  started]
[2025-02-28 17:07:49,296:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-28 17:07:49,314:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-28 17:07:49,321:INFO:common:created directory at: artifacts]
[2025-02-28 17:07:49,329:INFO:common:created directory at: artifacts/training]
[2025-02-28 17:09:40,517:INFO:main:Stage Training completed]
[2025-02-28 17:09:40,520:INFO:main: stage Evaluation stage  started]
[2025-02-28 17:09:40,542:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-28 17:09:40,558:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-28 17:09:40,563:INFO:common:created directory at: artifacts]
[2025-02-28 17:09:48,373:INFO:common:json file saved at:scores.json]
[2025-02-28 17:09:48,691:INFO:_client:HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"]
[2025-02-28 17:09:48,696:INFO:helpers:Accessing as RymTangour]
[2025-02-28 17:09:49,173:INFO:_client:HTTP Request: GET https://dagshub.com/api/v1/repos/RymTangour/Kideny_Disease_Classification "HTTP/1.1 200 OK"]
[2025-02-28 17:09:49,490:INFO:_client:HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"]
[2025-02-28 17:09:49,493:INFO:helpers:Initialized MLflow to track repo "RymTangour/Kideny_Disease_Classification"]
[2025-02-28 17:09:49,494:INFO:helpers:Repository RymTangour/Kideny_Disease_Classification initialized!]
[2025-02-28 17:48:43,506:INFO:main: stage Data Ingestion stage  started]
[2025-02-28 17:48:43,512:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-28 17:48:43,516:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-28 17:48:43,520:INFO:common:created directory at: artifacts]
[2025-02-28 17:48:43,523:INFO:common:created directory at: artifacts/data_ingestion]
[2025-02-28 17:48:43,526:INFO:data_ingestion:Downloading data from https://drive.google.com/file/d/1g0FAt3OgF4BOqwvxBEMCHJ04FaypAALz/view?usp=sharing into file artifacts/data_ingestion/data.zip]
